BASE	ACTUAL	PREDICT	COUNTRY	REGION	DIVISION	PRODTYPE	PRODUCT	QUARTER	YEAR	MONTH	STATE	COUNTY	MONYR	DATE
1	$394.00	$154.00	CANADA	WEST	EDUCATION	FURNITURE	BED	3	1994	Aug				
1	$957.00	$344.00	CANADA	WEST	EDUCATION	FURNITURE	BED	3	1994	Sep				
1	$205.00	$95.00	CANADA	WEST	EDUCATION	FURNITURE	BED	4	1994	Oct				
1	$198.00	$665.00	CANADA	WEST	EDUCATION	FURNITURE	BED	4	1994	Nov				
1	$638.00	$145.00	CANADA	WEST	EDUCATION	FURNITURE	BED	4	1994	Dec				
1	$155.00	$925.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	1	1993	Jan				
1	$688.00	$395.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	1	1993	Feb				
1	$730.00	$749.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	1	1993	Mar				
1	$208.00	$279.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	2	1993	Apr				
1	$525.00	$288.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	2	1993	May				
1	$483.00	$509.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	2	1993	Jun				
1	$748.00	$255.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	3	1993	Jul				
1	$6.00	$214.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	3	1993	Aug				
1	$168.00	$473.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	3	1993	Sep				
1	$301.00	$702.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	4	1993	Oct				
1	$9.00	$814.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	4	1993	Nov				
1	$778.00	$231.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	4	1993	Dec				
1	$799.00	$422.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	1	1994	Jan				
1	$309.00	$572.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	1	1994	Feb				
1	$433.00	$363.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	1	1994	Mar				
1	$969.00	$919.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	2	1994	Apr				
1	$181.00	$355.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	2	1994	May				
1	$787.00	$992.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	2	1994	Jun				
1	$971.00	$147.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	3	1994	Jul				
1	$440.00	$183.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	3	1994	Aug				
1	$209.00	$375.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	3	1994	Sep				
1	$537.00	$77.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	4	1994	Oct				
1	$364.00	$308.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	4	1994	Nov				
1	$377.00	$660.00	CANADA	WEST	EDUCATION	OFFICE	TABLE	4	1994	Dec				
1	$251.00	$555.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	1	1993	Jan				
1	$607.00	$455.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	1	1993	Feb				
1	$127.00	$888.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	1	1993	Mar				
1	$513.00	$652.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	2	1993	Apr				
1	$146.00	$799.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	2	1993	May				
1	$917.00	$249.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	2	1993	Jun				
1	$776.00	$539.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	3	1993	Jul				
1	$330.00	$198.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	3	1993	Aug				
1	$981.00	$340.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	3	1993	Sep				
1	$862.00	$152.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	4	1993	Oct				
1	$612.00	$347.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	4	1993	Nov				
1	$607.00	$565.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	4	1993	Dec				
1	$786.00	$855.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	1	1994	Jan				
1	$160.00	$87.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	1	1994	Feb				
1	$199.00	$69.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	1	1994	Mar				
1	$972.00	$807.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	2	1994	Apr				
1	$870.00	$565.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	2	1994	May				
1	$494.00	$798.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	2	1994	Jun				
1	$975.00	$714.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	3	1994	Jul				
1	$760.00	$17.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	3	1994	Aug				
1	$180.00	$797.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	3	1994	Sep				
1	$256.00	$422.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	4	1994	Oct				
1	$422.00	$621.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	4	1994	Nov				
1	$859.00	$661.00	CANADA	WEST	EDUCATION	OFFICE	CHAIR	4	1994	Dec				
1	$586.00	$363.00	CANADA	WEST	EDUCATION	OFFICE	DESK	1	1993	Jan				
1	$441.00	$910.00	CANADA	WEST	EDUCATION	OFFICE	DESK	1	1993	Feb				
1	$597.00	$998.00	CANADA	WEST	EDUCATION	OFFICE	DESK	1	1993	Mar				
1	$717.00	$95.00	CANADA	WEST	EDUCATION	OFFICE	DESK	2	1993	Apr				
1	$713.00	$731.00	CANADA	WEST	EDUCATION	OFFICE	DESK	2	1993	May				
1	$591.00	$718.00	CANADA	WEST	EDUCATION	OFFICE	DESK	2	1993	Jun				
1	$492.00	$467.00	CANADA	WEST	EDUCATION	OFFICE	DESK	3	1993	Jul				
1	$170.00	$126.00	CANADA	WEST	EDUCATION	OFFICE	DESK	3	1993	Aug				
1	$684.00	$127.00	CANADA	WEST	EDUCATION	OFFICE	DESK	3	1993	Sep				
1	$981.00	$746.00	CANADA	WEST	EDUCATION	OFFICE	DESK	4	1993	Oct				
1	$966.00	$878.00	CANADA	WEST	EDUCATION	OFFICE	DESK	4	1993	Nov				
1	$439.00	$27.00	CANADA	WEST	EDUCATION	OFFICE	DESK	4	1993	Dec				
1	$151.00	$569.00	CANADA	WEST	EDUCATION	OFFICE	DESK	1	1994	Jan				
1	$602.00	$812.00	CANADA	WEST	EDUCATION	OFFICE	DESK	1	1994	Feb				
1	$187.00	$603.00	CANADA	WEST	EDUCATION	OFFICE	DESK	1	1994	Mar				
1	$415.00	$506.00	CANADA	WEST	EDUCATION	OFFICE	DESK	2	1994	Apr				
1	$61.00	$185.00	CANADA	WEST	EDUCATION	OFFICE	DESK	2	1994	May				
1	$839.00	$692.00	CANADA	WEST	EDUCATION	OFFICE	DESK	2	1994	Jun				
1	$596.00	$565.00	CANADA	WEST	EDUCATION	OFFICE	DESK	3	1994	Jul				
1	$751.00	$512.00	CANADA	WEST	EDUCATION	OFFICE	DESK	3	1994	Aug				
1	$460.00	$86.00	CANADA	WEST	EDUCATION	OFFICE	DESK	3	1994	Sep				
1	$922.00	$399.00	CANADA	WEST	EDUCATION	OFFICE	DESK	4	1994	Oct				
1	$153.00	$672.00	CANADA	WEST	EDUCATION	OFFICE	DESK	4	1994	Nov				
1	$928.00	$801.00	CANADA	WEST	EDUCATION	OFFICE	DESK	4	1994	Dec				
1	$951.00	$730.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	1	1993	Jan				
1	$394.00	$408.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	1	1993	Feb				
1	$615.00	$982.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	1	1993	Mar				
1	$653.00	$499.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	2	1993	Apr				
1	$180.00	$307.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	2	1993	May				
1	$649.00	$741.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	2	1993	Jun				
1	$921.00	$640.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	3	1993	Jul				
1	$11.00	$300.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	3	1993	Aug				
1	$696.00	$929.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	3	1993	Sep				
1	$795.00	$309.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	4	1993	Oct				
1	$550.00	$340.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	4	1993	Nov				
1	$320.00	$228.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	4	1993	Dec				
1	$845.00	"$1,000.00"	CANADA	WEST	CONSUMER	FURNITURE	SOFA	1	1994	Jan				
1	$245.00	$21.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	1	1994	Feb				
1	$142.00	$583.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	1	1994	Mar				
1	$717.00	$506.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	2	1994	Apr				
1	$3.00	$405.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	2	1994	May				
1	$790.00	$556.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	2	1994	Jun				
1	$646.00	$72.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	3	1994	Jul				
1	$230.00	$103.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	3	1994	Aug				
1	$938.00	$262.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	3	1994	Sep				
1	$629.00	$102.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	4	1994	Oct				
1	$317.00	$841.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	4	1994	Nov				
1	$812.00	$159.00	CANADA	WEST	CONSUMER	FURNITURE	SOFA	4	1994	Dec				
1	$141.00	$570.00	CANADA	WEST	CONSUMER	FURNITURE	BED	1	1993	Jan				
1	$64.00	$375.00	CANADA	WEST	CONSUMER	FURNITURE	BED	1	1993	Feb				
1	$207.00	$298.00	CANADA	WEST	CONSUMER	FURNITURE	BED	1	1993	Mar				
1	$435.00	$32.00	CANADA	WEST	CONSUMER	FURNITURE	BED	2	1993	Apr				
1	$96.00	$760.00	CANADA	WEST	CONSUMER	FURNITURE	BED	2	1993	May				
1	$252.00	$338.00	CANADA	WEST	CONSUMER	FURNITURE	BED	2	1993	Jun				
1	$956.00	$149.00	CANADA	WEST	CONSUMER	FURNITURE	BED	3	1993	Jul				
1	$633.00	$343.00	CANADA	WEST	CONSUMER	FURNITURE	BED	3	1993	Aug				
1	$190.00	$151.00	CANADA	WEST	CONSUMER	FURNITURE	BED	3	1993	Sep				
1	$227.00	$44.00	CANADA	WEST	CONSUMER	FURNITURE	BED	4	1993	Oct				
1	$24.00	$583.00	CANADA	WEST	CONSUMER	FURNITURE	BED	4	1993	Nov				
1	$420.00	$230.00	CANADA	WEST	CONSUMER	FURNITURE	BED	4	1993	Dec				
1	$910.00	$907.00	CANADA	WEST	CONSUMER	FURNITURE	BED	1	1994	Jan				
1	$709.00	$783.00	CANADA	WEST	CONSUMER	FURNITURE	BED	1	1994	Feb				
1	$810.00	$117.00	CANADA	WEST	CONSUMER	FURNITURE	BED	1	1994	Mar				
1	$723.00	$416.00	CANADA	WEST	CONSUMER	FURNITURE	BED	2	1994	Apr				
1	$911.00	$318.00	CANADA	WEST	CONSUMER	FURNITURE	BED	2	1994	May				
1	$230.00	$888.00	CANADA	WEST	CONSUMER	FURNITURE	BED	2	1994	Jun				
1	$448.00	$60.00	CANADA	WEST	CONSUMER	FURNITURE	BED	3	1994	Jul				
1	$945.00	$596.00	CANADA	WEST	CONSUMER	FURNITURE	BED	3	1994	Aug				
1	$508.00	$576.00	CANADA	WEST	CONSUMER	FURNITURE	BED	3	1994	Sep				
1	$262.00	$576.00	CANADA	WEST	CONSUMER	FURNITURE	BED	4	1994	Oct				
1	$441.00	$280.00	CANADA	WEST	CONSUMER	FURNITURE	BED	4	1994	Nov				
1	$15.00	$219.00	CANADA	WEST	CONSUMER	FURNITURE	BED	4	1994	Dec				
1	$795.00	$133.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	1	1993	Jan				
1	$301.00	$273.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	1	1993	Feb				
1	$304.00	$86.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	1	1993	Mar				
1	$49.00	$400.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	2	1993	Apr				
1	$576.00	$364.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	2	1993	May				
1	$669.00	$63.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	2	1993	Jun				
1	$325.00	$929.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	3	1993	Jul				
1	$272.00	$344.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	3	1993	Aug				
1	$80.00	$768.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	3	1993	Sep				
1	$46.00	$668.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	4	1993	Oct				
1	$223.00	$407.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	4	1993	Nov				
1	$774.00	$536.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	4	1993	Dec				
1	$784.00	$657.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	1	1994	Jan				
1	$92.00	$215.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	1	1994	Feb				
1	$67.00	$966.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	1	1994	Mar				
1	$747.00	$674.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	2	1994	Apr				
1	$686.00	$574.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	2	1994	May				
1	$93.00	$266.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	2	1994	Jun				
1	$192.00	$680.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	3	1994	Jul				
1	$51.00	$362.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	3	1994	Aug				
1	$498.00	$412.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	3	1994	Sep				
1	$546.00	$431.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	4	1994	Oct				
1	$485.00	$94.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	4	1994	Nov				
1	$925.00	$345.00	CANADA	WEST	CONSUMER	OFFICE	TABLE	4	1994	Dec				
1	$292.00	$445.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	1	1993	Jan				
1	$540.00	$632.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	1	1993	Feb				
1	$21.00	$855.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	1	1993	Mar				
1	$100.00	$36.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	2	1993	Apr				
1	$49.00	$250.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	2	1993	May				
1	$353.00	$427.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	2	1993	Jun				
1	$911.00	$367.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	3	1993	Jul				
1	$823.00	$245.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	3	1993	Aug				
1	$278.00	$893.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	3	1993	Sep				
1	$576.00	$490.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	4	1993	Oct				
1	$655.00	$88.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	4	1993	Nov				
1	$763.00	$964.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	4	1993	Dec				
1	$88.00	$62.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	1	1994	Jan				
1	$746.00	$506.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	1	1994	Feb				
1	$927.00	$680.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	1	1994	Mar				
1	$297.00	$153.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	2	1994	Apr				
1	$291.00	$403.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	2	1994	May				
1	$838.00	$98.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	2	1994	Jun				
1	$112.00	$376.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	3	1994	Jul				
1	$509.00	$477.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	3	1994	Aug				
1	$472.00	$50.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	3	1994	Sep				
1	$495.00	$592.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	4	1994	Oct				
1	"$1,000.00"	$813.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	4	1994	Nov				
1	$241.00	$740.00	CANADA	WEST	CONSUMER	OFFICE	CHAIR	4	1994	Dec				
1	$693.00	$873.00	CANADA	WEST	CONSUMER	OFFICE	DESK	1	1993	Jan				
1	$903.00	$459.00	CANADA	WEST	CONSUMER	OFFICE	DESK	1	1993	Feb				
1	$791.00	$224.00	CANADA	WEST	CONSUMER	OFFICE	DESK	1	1993	Mar				
1	$108.00	$562.00	CANADA	WEST	CONSUMER	OFFICE	DESK	2	1993	Apr				
1	$845.00	$199.00	CANADA	WEST	CONSUMER	OFFICE	DESK	2	1993	May				
1	$452.00	$275.00	CANADA	WEST	CONSUMER	OFFICE	DESK	2	1993	Jun				
1	$479.00	$355.00	CANADA	WEST	CONSUMER	OFFICE	DESK	3	1993	Jul				
1	$410.00	$947.00	CANADA	WEST	CONSUMER	OFFICE	DESK	3	1993	Aug				
1	$379.00	$454.00	CANADA	WEST	CONSUMER	OFFICE	DESK	3	1993	Sep				
1	$740.00	$450.00	CANADA	WEST	CONSUMER	OFFICE	DESK	4	1993	Oct				
1	$471.00	$575.00	CANADA	WEST	CONSUMER	OFFICE	DESK	4	1993	Nov				
1	$325.00	$6.00	CANADA	WEST	CONSUMER	OFFICE	DESK	4	1993	Dec				
1	$455.00	$847.00	CANADA	WEST	CONSUMER	OFFICE	DESK	1	1994	Jan				
1	$563.00	$338.00	CANADA	WEST	CONSUMER	OFFICE	DESK	1	1994	Feb				
1	$879.00	$517.00	CANADA	WEST	CONSUMER	OFFICE	DESK	1	1994	Mar				
1	$312.00	$630.00	CANADA	WEST	CONSUMER	OFFICE	DESK	2	1994	Apr				
1	$587.00	$381.00	CANADA	WEST	CONSUMER	OFFICE	DESK	2	1994	May				
1	$628.00	$864.00	CANADA	WEST	CONSUMER	OFFICE	DESK	2	1994	Jun				
1	$486.00	$416.00	CANADA	WEST	CONSUMER	OFFICE	DESK	3	1994	Jul				
1	$811.00	$852.00	CANADA	WEST	CONSUMER	OFFICE	DESK	3	1994	Aug				
1	$990.00	$815.00	CANADA	WEST	CONSUMER	OFFICE	DESK	3	1994	Sep				
1	$35.00	$23.00	CANADA	WEST	CONSUMER	OFFICE	DESK	4	1994	Oct				
1	$764.00	$527.00	CANADA	WEST	CONSUMER	OFFICE	DESK	4	1994	Nov				
1	$619.00	$693.00	CANADA	WEST	CONSUMER	OFFICE	DESK	4	1994	Dec				
1	$996.00	$977.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	1	1993	Jan				
1	$554.00	$549.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	1	1993	Feb				
1	$540.00	$951.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	1	1993	Mar				
1	$140.00	$390.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	2	1993	Apr				
1	$554.00	$204.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	2	1993	May				
1	$724.00	$78.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	2	1993	Jun				
1	$693.00	$613.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	3	1993	Jul				
1	$866.00	$745.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	3	1993	Aug				
1	$833.00	$56.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	3	1993	Sep				
1	$164.00	$887.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	4	1993	Oct				
1	$753.00	$651.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	4	1993	Nov				
1	$60.00	$691.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	4	1993	Dec				
1	$688.00	$767.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	1	1994	Jan				
1	$883.00	$709.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	1	1994	Feb				
1	$109.00	$417.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	1	1994	Mar				
1	$950.00	$326.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	2	1994	Apr				
1	$438.00	$599.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	2	1994	May				
1	$286.00	$818.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	2	1994	Jun				
1	$342.00	$13.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	3	1994	Jul				
1	$383.00	$185.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	3	1994	Aug				
1	$80.00	$140.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	3	1994	Sep				
1	$322.00	$717.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	4	1994	Oct				
1	$749.00	$852.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	4	1994	Nov				
1	$606.00	$125.00	GERMANY	EAST	EDUCATION	FURNITURE	SOFA	4	1994	Dec				
1	$641.00	$325.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	1	1993	Jan				
1	$494.00	$648.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	1	1993	Feb				
1	$428.00	$365.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	1	1993	Mar				
1	$936.00	$120.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	2	1993	Apr				
1	$597.00	$347.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	2	1993	May				
1	$728.00	$638.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	2	1993	Jun				
1	$933.00	$732.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	3	1993	Jul				
1	$663.00	$465.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	3	1993	Aug				
1	$394.00	$262.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	3	1993	Sep				
1	$334.00	$947.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	4	1993	Oct				
1	$114.00	$694.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	4	1993	Nov				
1	$89.00	$482.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	4	1993	Dec				
1	$874.00	$600.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	1	1994	Jan				
1	$674.00	$94.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	1	1994	Feb				
1	$347.00	$323.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	1	1994	Mar				
1	$105.00	$49.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	2	1994	Apr				
1	$286.00	$70.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	2	1994	May				
1	$669.00	$844.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	2	1994	Jun				
1	$786.00	$773.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	3	1994	Jul				
1	$104.00	$68.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	3	1994	Aug				
1	$770.00	$110.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	3	1994	Sep				
1	$263.00	$42.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	4	1994	Oct				
1	$900.00	$171.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	4	1994	Nov				
1	$630.00	$644.00	GERMANY	EAST	EDUCATION	FURNITURE	BED	4	1994	Dec				
1	$597.00	$408.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	1	1993	Jan				
1	$185.00	$45.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	1	1993	Feb				
1	$175.00	$522.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	1	1993	Mar				
1	$576.00	$166.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	2	1993	Apr				
1	$957.00	$885.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	2	1993	May				
1	$993.00	$713.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	2	1993	Jun				
1	$500.00	$838.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	3	1993	Jul				
1	$410.00	$267.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	3	1993	Aug				
1	$592.00	$967.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	3	1993	Sep				
1	$64.00	$529.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	4	1993	Oct				
1	$208.00	$656.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	4	1993	Nov				
1	$273.00	$665.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	4	1993	Dec				
1	$906.00	$419.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	1	1994	Jan				
1	$429.00	$776.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	1	1994	Feb				
1	$961.00	$971.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	1	1994	Mar				
1	$338.00	$248.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	2	1994	Apr				
1	$472.00	$486.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	2	1994	May				
1	$903.00	$674.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	2	1994	Jun				
1	$299.00	$603.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	3	1994	Jul				
1	$948.00	$492.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	3	1994	Aug				
1	$931.00	$512.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	3	1994	Sep				
1	$570.00	$391.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	4	1994	Oct				
1	$97.00	$313.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	4	1994	Nov				
1	$674.00	$758.00	GERMANY	EAST	EDUCATION	OFFICE	TABLE	4	1994	Dec				
1	$468.00	$304.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	1	1993	Jan				
1	$430.00	$846.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	1	1993	Feb				
1	$893.00	$912.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	1	1993	Mar				
1	$519.00	$810.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	2	1993	Apr				
1	$267.00	$122.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	2	1993	May				
1	$908.00	$102.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	2	1993	Jun				
1	$176.00	$161.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	3	1993	Jul				
1	$673.00	$450.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	3	1993	Aug				
1	$798.00	$215.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	3	1993	Sep				
1	$291.00	$765.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	4	1993	Oct				
1	$583.00	$557.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	4	1993	Nov				
1	$442.00	$739.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	4	1993	Dec				
1	$951.00	$811.00	GERMANY	EAST	EDUCATION	OFFICE	CHAIR	1	1994	Jan				
