total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee
1150.68,0,0,0
222.96,0,0,0
285.21,0,0,0
2284.87,0,0,0
1190.29,0,0,0
1893.87,0,0,0
2685.26,0,0,0
958.1,0,0,0
126.88,0,188.09,2.11
3446.99,0,0,0
209.93,0,0,0
275.58,0,0,0
527.45,0,5621.5,748.2762
3683.24,0,0,0
1336.38,0,13.38,0
549.35,0,0,0
2338.96,0,0,0
1035.39,0,0,0
1564.76,0,798.2,7.981999996
956.48,0,0,0
12817.62,0,0,0
26.02,14.94475138,52.63,9.4734
2769.74,0,1370.93,12.94
1197.31,0,0,0
838.29,0,0,0
1215.33,0,0,0
436.63,0,0,0
3803.04,46.91536355,0,0
727.1,0,0,0
1199.29,0,0,0
3014.82,0,1260.61,12.08
4060.23,0,0,0
15134.07,0,0,0
645.44,0,152.68,1.5268
4349.72,0,0,0
1644.89,0,0,0
776.6,0,0,0
12494.61,0,0,0
4597.77,0,1293.84,12.9384
3729.8,0,0,0
913.57,0,0,0
209.57,0,0,0
4014.74,0,0,0
1319.54,0,597.41,5.76
1722.55,0,13.74,0
719.12,14.99172185,0,0
191.95,0,0,0
335.74,0,0,0
665.04,0,0,0
7061.82,0,0,0
534.13,0,0,0
1598.49,0,0,0
506.22,0,0,0
362.16,0,0,0
1759.48,0,0,0
3319.94,0,0,0
1434.67,0,0,0
621.65,0,0,0
5852.86,0,0,0
1689.9,0,0,0
6501.21,0,1411.94,14.1194
1213.45,0,0,0
773.51,0,0,0
3278.45,0,0,0
2475.48,0,0,0
7490.7,0,0,0
671.28,0,0,0
5840.33,0,0,0
2135.13,0,0,0
5143.7,0,1316.9,13.16900001
598.63,0,0,0
2941.76,0,0,0
1300.06,0,0,0
1991.96,0,0,0
1516.5,0,0,0
7665.68,0,4626.63,832.7934
1543.14,0,0,0
7069.52,0,0,0
19121.67,0,0,0
3047.4,0,0,0
91.64,0,0,0
869.56,0,0,0
7732.36,0,0,0
721.87,0,0,0
3391.46,15,0,0
5055.58,0,0,0
468.8,0,0,0
19643.59,0,0,0
1586.53,0,0,0
1453.78,0,0,0
669.96,0,0,0
3381.7,0,0,0
4975.33,0,0,0
581.83,0,0,0
314.91,0,0,0
802.2,0,0,0
441.83,0,0,0
1049.92,0,0,0
2733.96,0,946.56,9.465599996
5479.54,0,0,0
2295.01,0,0,0
1218.6,0,0,0
588.1,0,0,0
240.93,0,0,0
1668.89,0,0,0
862.03,0,0,0
3117.01,0,0,0
7344.91,0,0,0
1137.41,0,0,0
6038.48,0,0,0
2923.41,0,0,0
6885.2,0,0,0
1412.16,0,0,0
3343.17,0,0,0
3332.56,0,0,0
2950.94,0,0,0
1263.56,0,0,0
4733.32,0,14.02,0
621.35,0,0,0
1193.2,0,0,0
372.29,0,179.11,1.6
1688.41,0,0,0
1866.58,0,0,0
1909.47,0,0,0
3808.66,0,0,0
808.69,0,0,0
935.01,0,0,0
1736.3,0,345.36,3.2862
6955.08,0,0,0
426.18,0,0,0
1300.63,0,0,0
2142.39,0,0,0
382.41,0,0,0
2307.63,0,0,0
8024.72,0,0,0
3025.17,0,0,0
10160.03,0,14068.45,931.6224
3434.6,0,0,0
4158.86,0,2075,370.917
770.78,0,0,0
951.57,14.92139316,276.96,2.85
3694.15,0,0,0
903.09,0,513.39,4.29
1263.33,0,0,0
1097.29,0,0,0
6961.79,0,0,0
151.95,0,0,0
134.67,0,0,0
878.4,0,0,0
1886.78,0,15.4,0
1904.62,0,0,0
3036.56,0,0,0
5256.37,0,0,0
1829.59,0,0,0
685.08,0,0,0
1292.86,0,0,0
295.94,0,0,0
75.94,0,0,0
938.4,0,0,0
5423.23,0,0,0
4147.73,0,0,0
228.74,0,0,0
8681.01,0,0,0
568.42,0,0,0
1125.22,0,0,0
554.92,0,347.5,62.55
700.56,0,0,0
1588.75,0,0,0
5362.99,0,32.13,5.783399995
757.91,0,0,0
961.78,0,0,0
1377.84,0,0,0
1220.04,0,0,0
2435.83,53.9640003,0,0
7027.45,0,0,0
5063.95,0,0,0
1001.49,0,0,0
184,0,0,0
7899.85,0,0,0
574.92,0,0,0
478.21,0,0,0
3174.56,0,0,0
161.78,0,0,0
6713.6,0,0,0
2068.06,0,0,0
2500.95,0,0,0
176.01,0,0,0
1584.83,0,0,0
3072.85,0,0,0
19166.09,48.39,3232.45,581.841
257.5,0,0,0
986.43,0,277.83,2.7783
1616.09,25.16,739.87,7.12
451.8,0,0,0
530.29,0,0,0
956.34,0,0,0
736.67,0,0,0
252.49,0,0,0
6696.21,0,0,0
492.7,0,0,0
92.04,0,0,0
631,0,0,0
1658.21,0,0,0
1153.17,0,0,0
1157.84,0,0,0
1730.06,0,0,0
1737.11,0,0,0
1724.69,0,0,0
283.43,0,4914.5,884.61
7633.19,0,0,0
526.94,0,0,0
1261.66,0,0,0
2214.25,0,718.78,6.9
5565.81,0,0,0
3580.13,0,0,0
1553.01,0,0,0
142.09,0,0,0
15358.99,0,0,0
20810.72,0,0,0
632.81,0,0,0
631.53,0,0,0
789.22,0,0,0
1263.25,0,0,0
10137.23,0,0,0
1416.16,0,0,0
236.95,0,0,0
126.18,0,0,0
573.82,0,0,0
7099.93,0,0,0
819.4,0,0,0
500.91,0,0,0
2690,0,0,0
782.41,0,0,0
773.46,0,0,0
1157.6,0,0,0
2253.17,0,0,0
1553.69,0,0,0
863.84,15,0,0
967.94,0,0,0
1609.36,0,0,0
1485.76,0,0,0
4230.46,0,0,0
5882.37,0,0,0
198.59,0,56.53,0.565299999
1847.07,0,11.34,0
19171.72,0,0,0
12541.22,0,0,0
1520.68,0,403.32,3.93
1728.53,0,0,0
2073.69,0,0,0
419.83,0,0,0
5007.63,0,0,0
1260.1,0,0,0
3403.68,0,0,0
1432.3,0,0,0
1780.29,0,0,0
10031.57,0,0,0
1224.14,0,0,0
13835.88,0,0,0
216.39,0,0,0
93.39,0,1292.02,232.5636
3352.68,0,0,0
2047.8,0,0,0
398.59,0,0,0
857.6,0,0,0
1147.61,0,0,0
860.81,0,0,0
14759.9,0,0,0
3746.79,0,0,0
1347.34,0,0,0
1724.25,0,0,0
9628.69,0,0,0
564.77,0,0,0
642.66,0,0,0
2396.83,0,0,0
1266.23,0,0,0
892.47,0,0,0
513.21,0,0,0
1298.7,0,0,0
2619.67,0,0,0
631.34,0,0,0
1694.79,0,0,0
1895.28,0,0,0
672.86,0,629.33,5.76
151.98,0,0,0
17930.69,0,0,0
7516.82,0,0,0
11340.5,46.46648865,3816.53,686.9754
471.9,0,293.41,2.82
324.17,0,0,0
2902.38,0,9.34,0
209.82,0,0,0
5339.7,0,0,0
427.88,0,0,0
8951.23,0,0,0
7326.19,0,0,0
4020.02,0,0,0
61.3,0,0,0
930.29,0,0,0
1516.72,0,0,0
530.93,0,0,0
5018.72,0,0,0
846.6,0,213.7,2.18
2179.39,0,0,0
477.07,0,0,0
435.86,0,811.37,146.0466
1266.6,0,752.15,6.94
2857.17,0,0,0
365.15,0,0,0
3195.54,23.28726396,0,0
2646.22,0,0,0
952.55,0,0,0
3052.29,0,0,0
851.88,0,0,0
1239.87,0,498.21,5.27
16817.54,0,0,0
369.54,0,0,0
4457.63,0,0,0
446.77,0,0,0
13089.25,0,0,0
11288.42,0,0,0
883.16,0,0,0
214.23,0,123.66,1.28
656.57,0,0,0
532.42,0,0,0
107.02,0,0,0
695.74,0,347.57,3.43
1895.81,0,0,0
5829.32,0,0,0
1516.68,0,0,0
3288.92,0,0,0
945.89,0,0,0
2330.67,0,0,0
420.51,0,0,0
6048.45,29.90547353,0,0
1303.9,0,0,0
7530.95,0,0,0
13867.09,0,2661.55,472.7124
2038.93,0,943.23,8.76
12216.49,0,0,0
187.59,0,0,0
2064.61,0,0,0
241.96,0,0,0
181.96,0,0,0
2156.92,0,0,0
90.71,0,0,0
3571.15,0,199.57,35.9226
10365.2,0,8607.17,1459.4382
1397.51,0,0,0
7517.85,0,0,0
7076.64,0,0,0
125.33,0,0,0
1263.16,0,0,0
617.49,0,0,0
1019.24,0,0,0
2236.52,0,0,0
7686.36,0,0,0
346.89,0,253.87,2.61
3764.16,0,0,0
5852.46,0,1345.75,13.63
2074.83,0,0,0
893.54,0,0,0
1317.37,0,0,0
844.99,0,7051.87,1192.87
883.2,0,0,0
4898.09,0,1112.68,197.5608
1120.94,0,5848.43,1050.7536
6433.33,0,0,0
478.51,0,0,0
920.32,0,0,0
753.97,0,0,0
6605.82,0,0,0
413.79,0,0,0
1465.73,14.99064799,0,0
1318.62,0,0,0
1846.31,0,0,0
2393.74,0,0,0
798.38,0,0,0
5273.54,0,0,0
706.28,0,0,0
1495.49,0,0,0
7884.45,18.10996547,0,0
1918.1,0,0,0
9786.42,0,0,0
11265.84,0,0,0
2654.53,0,0,0
12773.16,0,0,0
244.88,0,0,0
478.21,0,0,0
4289.23,0,0,0
541.94,0,0,0
753.11,0,0,0
9318.37,0,0,0
2682.75,0,651.53,6.71
654.53,0,0,0
4680.47,0,833.4,139.5954
293.63,0,0,0
1434.87,0,0,0
11874.65,0,0,0
4369.85,0,0,0
546.05,0,1102.92,198.5256
4425.49,0,0,0
1863.57,0,0,0
722.69,0,0,0
314.27,0,0,0
1691.66,0,0,0
2273.03,0,0,0
1805.99,0,331.8,2.92
7947.75,0,0,0
1955.63,0,0,0
1793.76,0,0,0
745.38,0,11.53,0
606.48,0,0,0
5659.95,0,0,0
605.98,0,0,0
341.68,0,0,0
678.88,0,0,0
618.48,0,0,0
1755.06,0,0,0
928.64,0,0,0
18041.58,0,0,0
1864.24,0,0,0
1241.34,0,0,0
1569.99,0,0,0
4266.21,0,0,0
17856.95,40.49,0,0
6145.23,0,0,0
10993.76,0,0,0
814.74,0,0,0
3706.57,0,0,0
4719.12,0,0,0
2370.16,0,0,0
4424.11,0,0,0
1876.03,0,0,0
1798.77,0,488.47,4.71
956.31,0,0,0
407.88,0,0,0
22930.84,0,0,0
1054.43,0,0,0
2044.4,0,797.81,8.28
7822.26,0,0,0
404.71,0,0,0
6024.56,0,0,0
81.92,0,0,0
4484.65,0,0,0
788.26,0,0,0
1896.51,0,0,0
340.62,0,0,0
3055.38,0,0,0
1768.16,0,0,0
680.5,0,0,0
20610.17,0,3870.73,696.7314
719.48,0,0,0
2104.14,0,0,0
5042.44,15,47.79,8.6022
478.89,0,0,0
499.26,29.85572804,0,0
86.33,0,0,0
2970.18,0,0,0
5627.88,0,0,0
2701.15,0,0,0
957.79,0,0,0
1341.97,0,0,0
836.83,0,249.61,2.4961
401.64,0,0,0
631.56,0,0,0
2684.72,0,0,0
735.52,0.073787104,0,0
10364.23,0,0,0
835.09,0,322.99,3.2299
11938.45,0,0,0
3934.1,0,0,0
2847.25,0,0,0
1555.6,0,0,0
1147.75,0,0,0
2113.05,0,347.5,3.61
440.89,0,0,0
17244.74,0,0,0
101.08,0,0,0
7783.69,0,0,0
5562.17,0,0,0
1243.53,0.135765627,0,0
3228.91,0,0,0
2432.55,0.265406103,0,0
14471.39,0,0,0
154.62,0,243.05,2.31
1027.47,0,0,0
11774.27,0,0,0
179.15,0,0,0
3124.04,0,14.64,0
3398.82,0,0,0
5571.44,0,0,0
1072.11,0,0,0
1268.81,14.98148356,0,0
1180.89,0,0,0
2011.65,0,0,0
616.28,0,0,0
4421.94,0,0,0
714.29,0,0,0
1357.12,0,0,0
1515.88,0,0,0
1657.71,0,0,0
362.4,0,0,0
2236.84,0,0,0
2079.66,0,0,0
1166.76,0,0,0
10957.15,0,0,0
10046.74,0,0,0
686.05,0,0,0
74.7,0,0,0
1400.45,0,0,0
4380.32,25.53,0,0
2070.6,0,0,0
755.49,0,137.7,1.42
2678.06,0,825.96,8.6
1379.17,0,0,0
10983.4,0,0,0
913.35,0,328.44,9.7479
4577.54,0,0,0
699.86,0,0,0
1434.74,0,0,0
835.75,0,0,0
2827.39,0,0,0
2519.1,0,0,0
1540.61,0,0,0
12562.48,29.39,0,0
79.55,0,0,0
821.5,0,0,0
6797.53,0,0,0
1434.46,0,0,0
554.69,0,0,0
2777.9,0,0,0
661.98,0,0,0
2284.37,0,0,0
11111.8,0,0,0
737.68,15,147.16,1.4716
2284.3,0,0,0
2591.9,0,0,0
7804.98,19.47,0,0
101.1,0,0,0
1494.39,0,0,0
1287.7,0,0,0
7454.28,0,8651.61,1078.7364
5435.78,0,0,0
119.38,0,0,0
1104.59,0,0,0
7097.02,0,0,0
713.12,0,0,0
2676.88,0,0,0
6506.72,0,0,0
480.09,0,3947.68,710.52
219.96,0,107.78,1.23
339.72,0,0,0
481.87,0,0,0
3111.88,0,9.67,0
1776.31,0,0,0
524.63,0,0,0
11927.14,0,0,0
7686.83,0,0,0
5782.18,0,0,0
330.71,14.91896423,0,0
9779.99,0,0,0
943.44,0,0,0
509.69,0,0,0
4136.95,0,1168.28,11.5528
682.45,0,0,0
3547.66,0,0,0
2058.67,0,0,0
569.92,0,0,0
6618.58,0,0,0
734.6,0,0,0
382.48,0,0,0
2667.42,0,0,0
604.06,0,0,0
4814.99,0,0,0
953.92,15,0,0
492.24,0,0,0
7843.94,0,0,0
4113.88,14.9954242,0,0
258.94,0,0,0
476.72,0,0,0
14561.55,0,0,0
478.65,15,0,0
2878.16,0,0,0
10004.94,0,0,0
2641.98,0,0,0
621.83,0,0,0
860.67,0,0,0
484.92,0,0,0
889.04,0,0,0
860.76,0,0,0
695.29,0,0,0
718.1,0,0,0
489.34,0,0,0
2873.42,0,0,0
899.61,0,0,0
5309.15,0,0,0
3989.63,0,13.64,0
3706.94,0,0,0
8024.81,0,0,0
2521.12,0,0,0
8103.07,0,0,0
2223.33,0,0,0
1973.2,0,0,0
4421.73,0,0,0
1285.21,0,0,0
1211.35,0,0,0
928.99,0,567.89,5.33
1444.92,0,0,0
2347.08,0,0,0
1261.34,0,0,0
419.07,0,0,0
12457.57,0,3155.54,31.44109999
2394.2,0,0,0
2236.89,0,2235.51,114.9102
7577.19,0,16066.02,1225.2456
2752.07,0,0,0
255.97,0,0,0
3275.45,0,0,0
4558.67,0,16.58,0
10066.53,0,1292.09,12.69289999
3432.46,0,0,0
5846.64,38.9594837,1594.73,287.0514
12782.94,0,0,0
2904.37,0,0,0
3155.48,0,0,0
8169.18,0,0,0
8796.69,0,0,0
5163.05,0,0,0
1126.03,0,0,0
2348.38,15.67,0,0
992.45,0,0,0
471.33,0,0,0
3895.72,0,0,0
867.26,0,0,0
3676.36,0,1841.11,18.2524
0,0,89.89,0.87
683.89,0,0,0
1872.57,0,0,0
12634.57,0,3642.69,648
2465.72,0,170.16,1.143699994
1877.78,0,0,0
2016.5,0,0,0
2070.63,0,0,0
2267.55,0,0,0
1901.49,0,0,0
1591.08,0,0,0
9255.06,0,0,0
844.27,0,0,0
114.66,0,0,0
7854.52,0,0,0
1391.44,0,0,0
2183.67,0,0,0
1537.89,0,0,0
540.75,0,0,0
4207.15,0,0,0
238.09,0,0,0
57.32,0,0,0
3579.64,0,0,0
196.42,0,0,0
2035.79,0,0,0
1800.13,0,24.01,0
3001.81,0,0,0
10209.12,0,0,0
5777.15,0,0,0
8413.9,0,0,0
790.87,0,151.51,1.4098
475.41,0,0,0
4824.66,0,0,0
4788.49,0,0,0
3195.55,0,0,0
2296.26,0,605.95,5.9238
160.02,0,0,0
253.44,0,333.57,60.0426
669.57,0,0,0
952.59,0,0,0
2171.78,0,0,0
1330.96,0,307.65,3.11
2213.51,0,0,0
535.06,0,0,0
1089.59,0,0,0
1698.18,0,0,0
148.31,0,0,0
569.89,0,0,0
168.34,0,0,0
2706.63,0.302036553,0,0
147.12,0,0,0
1044.42,0,0,0
4938.03,0,0,0
5226.32,0,0,0
2602.91,0,0,0
4386.42,0,0,0
15111.75,0,0,0
13.37,0,0,0
597.78,0,0,0
837.41,0,266.93,2.22
3191.69,0,0,0
4076.51,0,0,0
13637.69,0,0,0
1038.84,0,0,0
3643.9,0,0,0
8418.38,0,0,0
377.47,0,0,0
4259.24,0,0,0
4867.51,0,0,0
1650.41,0,0,0
5629.08,0,0,0
6147.92,0,0,0
416.35,0,0,0
2576.89,0,0,0
1267.54,0,0,0
689.72,0,133.86,1.39
1154.11,0,613,6.05
5483.22,0,0,0
4416.48,0,0,0
1343.38,0,0,0
1430.02,0,0,0
6882.38,0,0,0
195.74,0,0,0
7226.95,0,0,0
5524.66,30.480934,3322.86,598.1148
2314.96,0,0,0
3853.18,0,691.39,6.913900004
837.06,0,0,0
7150.46,0,0,0
2132.62,0,0,0
4672.61,0,0,0
110.82,0,0,0
393.09,0,255.2,2.48
770.04,0,0,0
632.91,0,0,0
239.02,15,0,0
2813.44,0,0,0
2473.03,0,558.56,5.585600002
599,0,0,0
383.07,0,0,0
1081.3,0,0,0
1708.03,0,0,0
541.22,0,0,0
631.68,15,0,0
4707.95,0,0,0
630.69,0,0,0
1932.44,31.03192616,397.1,3.971000001
1679.68,0,0,0
739.73,0,1439.16,259.0488
276.68,0,0,0
552.03,0,0,0
1039.37,0,0,0
2938.29,0,0,0
8434.77,0,0,0
684.27,0,0,0
1266.08,0,0,0
5503.86,0,0,0
451.46,0,0,0
1039.36,0,0,0
470.17,0,0,0
1041.81,0,0,0
5460.86,0,0,0
171.37,0,0,0
392.65,0,0,0
543.8,0,0,0
1997.06,0,0,0
380.22,0,0,0
8630.53,0,0,0
1434.75,0,0,0
1449.33,0,0,0
17189.51,0,0,0
16960.32,74.7710131,0,0
736.24,0,0,0
212.49,0,0,0
582.4,0,0,0
1654.64,0,0,0
1140.9,0,523.36,5.35
108.2,0,0,0
1434.75,0,0,0
1566.63,0,0,0
2635.97,0,0,0
3969.33,0,0,0
3437.53,0,0,0
477.33,0,0,0
999.39,0,389.83,4
1262.47,0,0,0
2764.4,0,0,0
5781,0,0,0
421.32,0,0,0
626.24,0,0,0
315.34,0,0,0
2027.39,0,0,0
1103.33,0,0,0
3594.41,0,0,0
576.87,0,0,0
4479.37,0,0,0
3646.13,0,0,0
12354.39,0,0,0
292.29,0,255.57,2.51
1297.25,0,0,0
4648.15,0,0,0
1272.48,0,5000.88,1250.56
714.8,14.90808976,0,0
409.23,0,0,0
1515.99,0,0,0
147.35,0,0,0
11310.83,0,0,0
2897.28,0,0,0
260.65,0,0,0
6440.98,29.92406016,972.82,175.1076
970.05,0,0,0
748.45,0,0,0
819.9,0,0,0
157.04,0,0,0
1082.83,0,0,0
537.84,0,141.97,1.3176
554.72,0,0,0
757.51,0,0,0
19546.14,98.10800163,2663.28,479.3904
2429.31,0,0,0
2039.85,0,0,0
286.7,0,0,0
1026.44,0,0,0
452.02,0,119.89,1.31
4711.39,0,0,0
6620.21,0,0,0
530.09,0,0,0
678.22,0,0,0
1405.32,0,0,0
1596.93,0,0,0
10586.55,0,0,0
1262.27,0,0,0
1171.49,0,0,0
36.12,0,0,0
13305.17,0,0,0
2081.81,0,0,0
477.97,0,0,0
3939.72,0,1188.01,213.8418
1483.79,0,0,0
1542.51,0,0,0
3880.58,0,0,0
405.33,0,0,0
1935.15,0,0,0
648.28,0,0,0
623.88,0,0,0
1261.98,0,0,0
2029.45,0,0,0
3086.1,0,716.01,7.160099998
1254.74,0,0,0
5283.9,0,0,0
975.19,0,0,0
1931.23,0,0,0
2052.44,0,0,0
428.95,0,0,0
1007.99,0,0,0
6835.84,0,0,0
788.42,0,0,0
142.56,0,0,0
1147.46,0,0,0
164.72,0,0,0
2210.13,0,0,0
30.86,0,0,0
477.97,0,0,0
6547.43,0,0,0
6350.32,0,0,0
10327.51,0,31.08,0
2516.62,0,0,0
4424.35,0,0,0
7745.83,0,0,0
127.36,0,0,0
11956.43,0,0,0
11726.22,0,0,0
954.05,0,577.21,5.43
13089.87,0,0,0
573.61,0,0,0
9147.81,0,0,0
5226.58,0,0,0
1385.41,0,0,0
16921.66,0,0,0
834.8,0,0,0
1326.74,0,0,0
303.41,0,0,0
6060.95,0,0,0
768.32,0,0,0
1325.3,0,0,0
890.04,0,0,0
1658.32,0,0,0
9027.53,0,2406.36,24.0636
109.23,0,0,0
1530.39,0,0,0
407.94,0,0,0
917.2,0,13.96,0
6880.81,0,0,0
764.48,0,0,0
413.2,0,0,0
1263.63,0,0,0
385.25,0,0,0
4903.84,0,0,0
16.47,0,0,0
1776.3,0,0,0
9361.34,0,0,0
580.88,0,0,0
1664.89,0,0,0
1622.14,0,0,0
709.69,0,0,0
2312.68,0,0,0
5743.13,0,0,0
1916.07,0,0,0
726.69,0,0,0
566.53,0,0,0
668.8,0,0,0
5302.62,0,0,0
1477.22,0,0,0
9562.07,0,0,0
20971.63,0,0,0
405.53,0,0,0
1715.77,0,0,0
1342.91,0,0,0
6374.94,0,0,0
2556.82,0,0,0
1654.61,0,0,0
548.03,0,0,0
441.47,0,0,0
1474.33,0,0,0
860.66,0,0,0
861.9,0,0,0
166.91,0,0,0
7415.38,0,0,0
2852.04,0,0,0
3025.77,0,0,0
1476.62,15,0,0
12172.87,0,0,0
7416.5,0,0,0
996.79,0,0,0
241.21,0,0,0
20287.6,0,0,0
663.67,14.97952218,0,0
1015.24,0,0,0
3036.37,0,0,0
685.6,0,0,0
1662.36,0,0,0
4541.33,0,0,0
8486.26,0,0,0
7805.84,0,0,0
818.58,0,0,0
1831.2,0,0,0
771.49,0,0,0
1323.79,29.98621324,0,0
6000.5,0,0,0
257.94,0,0,0
2411.53,0,0,0
625.64,0,0,0
613.05,0,0,0
1830.69,0,0,0
255.58,0,76.03,0.760299999
4915.48,0,0,0
1423.86,0,0,0
1309.14,0,0,0
104.21,0,0,0
279.31,0,0,0
212.71,14.97017655,0,0
1104.71,0,0,0
2089.29,0,484.25,5
324.6,0,0,0
2143.96,0,0,0
7363.23,0,0,0
1010.79,0,0,0
478.59,0,0,0
4150.76,0,0,0
757.7,0,0,0
310.88,0,0,0
1917.9,0,0,0
796.8,14.98620775,260.56,2.605599999
3310.68,0,0,0
202.9,0,0,0
0,0,179.57,1.66
1825.68,0,0,0
285.2,0,0,0
12410.84,0,0,0
2394.18,0,0,0
691.06,0,0,0
3722.58,0,0,0
382.75,15,0,0
953.08,0,0,0
2876.25,0,0,0
107.72,0,0,0
2192.52,0,17.6,0
983.42,0,0,0
938.51,0,240.15,2.2779
5309.77,0,965.55,9.32
861.16,0,0,0
713.86,0,0,0
1514.14,0,0,0
7879.79,0,0,0
135.53,0,0,0
11276.57,0,0,0
261.84,0,0,0
4122.01,0,2587.36,25.8736
5276.57,0,0,0
91.16,0,1222.06,197.217
211.03,0,0,0
4392.4,0,0,0
1380.6,0,0,0
717.73,0,0,0
525,0,0,0
378.35,0,0,0
8208.96,0,0,0
1140.31,0,0,0
456.79,0,0,0
1806.68,0,0,0
571.93,0,0,0
12534.54,0,0,0
4847.05,0,0,0
482.21,0,0,0
374,0,0,0
4982.87,0,0,0
2528.16,0,0,0
9487.97,0,0,0
793.95,0,0,0
665.99,0,0,0
3369.3,0,0,0
574.39,0,0,0
5817.58,0,0,0
724.88,0,0,0
861.06,0,0,0
101.94,0,0,0
8836.83,0,0,0
195.48,0,0,0
708.9,0,0,0
725.74,0,12.38,4.29
1979.46,0,0,0
8088.62,0,0,0
4874.22,0,3343.83,586.4511
1706.69,0,0,0
1810.51,0,0,0
1747.65,0,0,0
158.65,0,0,0
1437.54,0,0,0
816.99,0,0,0
2639.23,0,0,0
554.24,0,0,0
58,0,205.35,36.963
2249.51,0,464.97,4.94
6050,0,0,0
1235.56,44.90341746,397.74,71.5932
844.82,0,0,0
3538.24,0,0,0
6820.41,0,0,0
350.57,0,0,0
2417.94,0,0,0
335.37,0,0,0
270.12,0,0,0
4323.27,0,0,0
678.68,0,0,0
614.26,0,0,0
883.08,30.92302235,393.79,3.86
667.22,0,0,0
773.13,0,0,0
5007.39,0,0,0
5176.95,0,0,0
5716.29,0,0,0
1588.16,0,0,0
866.29,0,0,0
438.4,0,0,0
18756.25,93.13499701,2521.71,453.9078
732.19,0,0,0
766.66,0,0,0
1904.55,0,0,0
219,0,0,0
8329.28,0,1141.54,11.4154
1288.08,0,0,0
570.9,0,0,0
2604.76,0,0,0
4322.9,0,0,0
1243.42,0,0,0
1903.01,0,0,0
1293.69,0,0,0
4120.94,0,1032.01,10.21
582.65,0,0,0
10341.23,0,0,0
595.94,0,0,0
3545.78,0,0,0
2002.16,0,0,0
11802.38,0,0,0
1946.58,0,0,0
1597.93,0,0,0
1033.89,0,0,0
1021.26,0,0,0
2285.11,0,0,0
1274.35,0,0,0
512.44,0,0,0
198.7,0,0,0
4082.06,0,0,0
7924.85,0,0,0
1653.02,0,0,0
478,0,0,0
6403.39,0,0,0
1288.96,0,0,0
1076.45,0,0,0
758.41,0,0,0
610.49,0,0,0
3285.64,0,0,0
4142.42,0,0,0
4959.3,0,0,0
3220.98,0,0,0
1709.93,14.88503099,518.88,4.91
2148.73,0,0,0
5621.63,0,0,0
11764.09,0,0,0
9122.63,0,0,0
406.39,0,0,0
319.17,0,0,0
3011.46,0,0,0
2815.88,0,0,0
820.6,0,0,0
3106.52,0,0,0
243.37,0,0,0
720.22,0,0,0
3306.62,0,0,0
7510.21,0,0,0
5284.56,0,0,0
4001.49,0,0,0
5997.56,0,0,0
833.71,0,0,0
2288.29,0,4755.62,853.101
774.03,0,0,0
523.88,0,0,0
183.68,0,0,0
922.33,0,188.88,31.8816
687.94,16.16199951,0,0
302.16,0,0,0
908.5,0,0,0
176.16,0,0,0
1565.33,0,0,0
2815.61,0,0,0
4690.58,0,1261.83,12.28
406.87,0,0,0
905.49,0,0,0
1203.25,0,0,0
1033.47,0,0,0
2283.29,0,0,0
886.13,0,0,0
14768.88,0,5570.17,1002.6306
1668.85,0,0,0
1266.71,0,0,0
912.73,0,0,0
597.06,0,0,0
5413.35,0,0,0
1893.45,0,0,0
2074.21,0,0,0
1434.08,0,280.78,3.16
1070.14,0,0,0
3109.6,0,0,0
1011.82,0,0,0
8428.51,0,0,0
660.53,0,0,0
572.92,0,0,0
1918.05,0,0,0
703.8,0,0,0
652.7,0,0,0
707.76,0,0,0
992.62,0,0,0
2393.23,16.4065,649.71,5.83
3534.16,0,0,0
9790.8,0,0,0
2440.91,0,0,0
573.88,15,0,0
4987.41,0,0,0
390.75,14.9699447,0,0
1769.31,0,0,0
8964.02,0,1749.35,16.74
673.55,0,202.05,1.9
3695.56,0,0,0
300.87,0,0,0
5891.89,0,0,0
1956.52,0,0,0
630.65,0,0,0
296.75,0,0,0
10615.91,0,0,0
1369.92,0,0,0
4425.81,0,0,0
7414.86,0,0,0
1000.57,0,0,0
598.65,0,0,0
1239.88,0,0,0
244.9,0,28.26,0.2826
133.8,15,0,0
140.57,0,747,134.46
1123.36,0,0,0
375.88,0,0,0
12533.1,0,0,0
9384.67,0,0,0
1674.67,0,0,0
856.94,0,0,0
1598.04,0,0,0
4359.91,42.26599368,0,0
1347.16,0,0,0
1479.07,0,0,0
851.38,0,0,0
997.5,0,0,0
1033.49,0,0,0
2710.96,0,21.06,0
4313.01,0,0,0
106.48,0,0,0
4586.51,0,0,0
1846.08,0,0,0
476.91,0,0,0
1448.5,0,0,0
47.18,0,0,0
167.91,14.99574602,0,0
747.56,14.98458445,0,0
1332.73,0,0,0
956.51,0,0,0
2781.37,0,0,0
631.4,0,0,0
2046.5,0,0,0
266.43,0,0,0
1554,0,0,0
379.22,0,0,0
2805.76,0,0,0
198.94,0,0,0
10949.55,0,0,0
408.3,0,0,0
1194.95,0,0,0
1485.06,0,0,0
2079.52,0,459.15,4.419899998
474.22,0,0,0
633.36,0,0,0
350.6,0,146.7,1.3239
1033.29,0,0,0
1598.29,14.9558429,0,0
2580.55,0,0,0
1061.9,0,0,0
646.21,0,0,0
413.37,0,0,0
971.62,0,0,0
689.39,0,0,0
4841.69,0,2483.95,68.2578
300.4,0,0,0
1137.35,0,0,0
6282.46,0,0,0
